2020-07-31 16:57:28 status installed libblkid1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 configure libtinfo6:armhf 6.2-0ubuntu2 <none>
2020-07-31 16:57:28 status unpacked libtinfo6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status half-configured libtinfo6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status installed libtinfo6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 configure bash:armhf 5.0-6ubuntu1 <none>
2020-07-31 16:57:28 status unpacked bash:armhf 5.0-6ubuntu1
2020-07-31 16:57:28 status half-configured bash:armhf 5.0-6ubuntu1
2020-07-31 16:57:28 status installed bash:armhf 5.0-6ubuntu1
2020-07-31 16:57:28 configure libzstd1:armhf 1.4.4+dfsg-3 <none>
2020-07-31 16:57:28 status unpacked libzstd1:armhf 1.4.4+dfsg-3
2020-07-31 16:57:28 status half-configured libzstd1:armhf 1.4.4+dfsg-3
2020-07-31 16:57:28 status installed libzstd1:armhf 1.4.4+dfsg-3
2020-07-31 16:57:28 configure liblzma5:armhf 5.2.4-1 <none>
2020-07-31 16:57:28 status unpacked liblzma5:armhf 5.2.4-1
2020-07-31 16:57:28 status half-configured liblzma5:armhf 5.2.4-1
2020-07-31 16:57:28 status installed liblzma5:armhf 5.2.4-1
2020-07-31 16:57:28 configure libgpg-error0:armhf 1.37-1 <none>
2020-07-31 16:57:28 status unpacked libgpg-error0:armhf 1.37-1
2020-07-31 16:57:28 status half-configured libgpg-error0:armhf 1.37-1
2020-07-31 16:57:28 status installed libgpg-error0:armhf 1.37-1
2020-07-31 16:57:28 configure liblz4-1:armhf 1.9.2-2 <none>
2020-07-31 16:57:28 status unpacked liblz4-1:armhf 1.9.2-2
2020-07-31 16:57:28 status half-configured liblz4-1:armhf 1.9.2-2
2020-07-31 16:57:28 status installed liblz4-1:armhf 1.9.2-2
2020-07-31 16:57:28 configure libc-bin:armhf 2.31-0ubuntu9 <none>
2020-07-31 16:57:28 status unpacked libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:28 status half-configured libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:28 status installed libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:28 configure ncurses-bin:armhf 6.2-0ubuntu2 <none>
2020-07-31 16:57:28 status unpacked ncurses-bin:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status half-configured ncurses-bin:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status installed ncurses-bin:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 configure libacl1:armhf 2.2.53-6 <none>
2020-07-31 16:57:28 status triggers-pending libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:28 status unpacked libacl1:armhf 2.2.53-6
2020-07-31 16:57:28 status half-configured libacl1:armhf 2.2.53-6
2020-07-31 16:57:28 status installed libacl1:armhf 2.2.53-6
2020-07-31 16:57:28 configure libsmartcols1:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:28 status unpacked libsmartcols1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 status half-configured libsmartcols1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 status installed libsmartcols1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 configure libgcrypt20:armhf 1.8.5-5ubuntu1 <none>
2020-07-31 16:57:28 status unpacked libgcrypt20:armhf 1.8.5-5ubuntu1
2020-07-31 16:57:28 status half-configured libgcrypt20:armhf 1.8.5-5ubuntu1
2020-07-31 16:57:28 status installed libgcrypt20:armhf 1.8.5-5ubuntu1
2020-07-31 16:57:28 configure zlib1g:armhf 1:1.2.11.dfsg-2ubuntu1 <none>
2020-07-31 16:57:28 status unpacked zlib1g:armhf 1:1.2.11.dfsg-2ubuntu1
2020-07-31 16:57:28 status half-configured zlib1g:armhf 1:1.2.11.dfsg-2ubuntu1
2020-07-31 16:57:28 status installed zlib1g:armhf 1:1.2.11.dfsg-2ubuntu1
2020-07-31 16:57:28 configure libcom-err2:armhf 1.45.5-2ubuntu1 <none>
2020-07-31 16:57:28 status unpacked libcom-err2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status half-configured libcom-err2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status installed libcom-err2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 configure diffutils:armhf 1:3.7-3 <none>
2020-07-31 16:57:28 status unpacked diffutils:armhf 1:3.7-3
2020-07-31 16:57:28 status half-configured diffutils:armhf 1:3.7-3
2020-07-31 16:57:28 status installed diffutils:armhf 1:3.7-3
2020-07-31 16:57:28 configure libsystemd0:armhf 245.4-4ubuntu3 <none>
2020-07-31 16:57:28 status unpacked libsystemd0:armhf 245.4-4ubuntu3
2020-07-31 16:57:28 status half-configured libsystemd0:armhf 245.4-4ubuntu3
2020-07-31 16:57:28 status installed libsystemd0:armhf 245.4-4ubuntu3
2020-07-31 16:57:28 configure hostname:armhf 3.23 <none>
2020-07-31 16:57:28 status unpacked hostname:armhf 3.23
2020-07-31 16:57:28 status half-configured hostname:armhf 3.23
2020-07-31 16:57:28 status installed hostname:armhf 3.23
2020-07-31 16:57:28 configure libpcre3:armhf 2:8.39-12build1 <none>
2020-07-31 16:57:28 status unpacked libpcre3:armhf 2:8.39-12build1
2020-07-31 16:57:28 status half-configured libpcre3:armhf 2:8.39-12build1
2020-07-31 16:57:28 status installed libpcre3:armhf 2:8.39-12build1
2020-07-31 16:57:28 configure libcap-ng0:armhf 0.7.9-2.1build1 <none>
2020-07-31 16:57:28 status unpacked libcap-ng0:armhf 0.7.9-2.1build1
2020-07-31 16:57:28 status half-configured libcap-ng0:armhf 0.7.9-2.1build1
2020-07-31 16:57:28 status installed libcap-ng0:armhf 0.7.9-2.1build1
2020-07-31 16:57:28 configure libext2fs2:armhf 1.45.5-2ubuntu1 <none>
2020-07-31 16:57:28 status unpacked libext2fs2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status half-configured libext2fs2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status installed libext2fs2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 configure libncurses6:armhf 6.2-0ubuntu2 <none>
2020-07-31 16:57:28 status unpacked libncurses6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status half-configured libncurses6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status installed libncurses6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 configure libaudit1:armhf 1:2.8.5-2ubuntu6 <none>
2020-07-31 16:57:28 status unpacked libaudit1:armhf 1:2.8.5-2ubuntu6
2020-07-31 16:57:28 status half-configured libaudit1:armhf 1:2.8.5-2ubuntu6
2020-07-31 16:57:28 status installed libaudit1:armhf 1:2.8.5-2ubuntu6
2020-07-31 16:57:28 configure libuuid1:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:28 status unpacked libuuid1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 status half-configured libuuid1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 status installed libuuid1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 configure libss2:armhf 1.45.5-2ubuntu1 <none>
2020-07-31 16:57:28 status unpacked libss2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status half-configured libss2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status installed libss2:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 configure libpcre2-8-0:armhf 10.34-7 <none>
2020-07-31 16:57:28 status unpacked libpcre2-8-0:armhf 10.34-7
2020-07-31 16:57:28 status half-configured libpcre2-8-0:armhf 10.34-7
2020-07-31 16:57:28 status installed libpcre2-8-0:armhf 10.34-7
2020-07-31 16:57:28 configure libncursesw6:armhf 6.2-0ubuntu2 <none>
2020-07-31 16:57:28 status unpacked libncursesw6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status half-configured libncursesw6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 status installed libncursesw6:armhf 6.2-0ubuntu2
2020-07-31 16:57:28 configure logsave:armhf 1.45.5-2ubuntu1 <none>
2020-07-31 16:57:28 status unpacked logsave:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status half-configured logsave:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 status installed logsave:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:28 configure libfdisk1:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:28 status unpacked libfdisk1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 status half-configured libfdisk1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 status installed libfdisk1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:28 configure libprocps8:armhf 2:3.3.16-1ubuntu2 <none>
2020-07-31 16:57:28 status unpacked libprocps8:armhf 2:3.3.16-1ubuntu2
2020-07-31 16:57:28 status half-configured libprocps8:armhf 2:3.3.16-1ubuntu2
2020-07-31 16:57:28 status installed libprocps8:armhf 2:3.3.16-1ubuntu2
2020-07-31 16:57:28 configure bsdutils:armhf 1:2.34-0.1ubuntu9 <none>
2020-07-31 16:57:28 status unpacked bsdutils:armhf 1:2.34-0.1ubuntu9
2020-07-31 16:57:28 status half-configured bsdutils:armhf 1:2.34-0.1ubuntu9
2020-07-31 16:57:29 status installed bsdutils:armhf 1:2.34-0.1ubuntu9
2020-07-31 16:57:29 configure e2fsprogs:armhf 1.45.5-2ubuntu1 <none>
2020-07-31 16:57:29 status unpacked e2fsprogs:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:29 status half-configured e2fsprogs:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:29 status installed e2fsprogs:armhf 1.45.5-2ubuntu1
2020-07-31 16:57:29 configure libselinux1:armhf 3.0-1build2 <none>
2020-07-31 16:57:29 status unpacked libselinux1:armhf 3.0-1build2
2020-07-31 16:57:29 status half-configured libselinux1:armhf 3.0-1build2
2020-07-31 16:57:29 status installed libselinux1:armhf 3.0-1build2
2020-07-31 16:57:29 configure sed:armhf 4.7-1 <none>
2020-07-31 16:57:29 status unpacked sed:armhf 4.7-1
2020-07-31 16:57:29 status half-configured sed:armhf 4.7-1
2020-07-31 16:57:29 status installed sed:armhf 4.7-1
2020-07-31 16:57:29 configure findutils:armhf 4.7.0-1ubuntu1 <none>
2020-07-31 16:57:29 status unpacked findutils:armhf 4.7.0-1ubuntu1
2020-07-31 16:57:29 status half-configured findutils:armhf 4.7.0-1ubuntu1
2020-07-31 16:57:29 status installed findutils:armhf 4.7.0-1ubuntu1
2020-07-31 16:57:29 configure libmount1:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:29 status unpacked libmount1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:29 status half-configured libmount1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:29 status installed libmount1:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:29 configure libsemanage1:armhf 3.0-1build2 <none>
2020-07-31 16:57:29 status unpacked libsemanage1:armhf 3.0-1build2
2020-07-31 16:57:29 status half-configured libsemanage1:armhf 3.0-1build2
2020-07-31 16:57:29 status installed libsemanage1:armhf 3.0-1build2
2020-07-31 16:57:29 configure tar:armhf 1.30+dfsg-7 <none>
2020-07-31 16:57:29 status unpacked tar:armhf 1.30+dfsg-7
2020-07-31 16:57:29 status half-configured tar:armhf 1.30+dfsg-7
2020-07-31 16:57:29 status installed tar:armhf 1.30+dfsg-7
2020-07-31 16:57:29 configure coreutils:armhf 8.30-3ubuntu2 <none>
2020-07-31 16:57:29 status unpacked coreutils:armhf 8.30-3ubuntu2
2020-07-31 16:57:29 status half-configured coreutils:armhf 8.30-3ubuntu2
2020-07-31 16:57:29 status installed coreutils:armhf 8.30-3ubuntu2
2020-07-31 16:57:29 configure fdisk:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:29 status unpacked fdisk:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:29 status half-configured fdisk:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:29 status installed fdisk:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:29 configure dpkg:armhf 1.19.7ubuntu3 <none>
2020-07-31 16:57:29 status unpacked dpkg:armhf 1.19.7ubuntu3
2020-07-31 16:57:29 status half-configured dpkg:armhf 1.19.7ubuntu3
2020-07-31 16:57:29 status installed dpkg:armhf 1.19.7ubuntu3
2020-07-31 16:57:29 configure grep:armhf 3.4-1 <none>
2020-07-31 16:57:29 status unpacked grep:armhf 3.4-1
2020-07-31 16:57:29 status half-configured grep:armhf 3.4-1
2020-07-31 16:57:29 status installed grep:armhf 3.4-1
2020-07-31 16:57:29 configure perl-base:armhf 5.30.0-9build1 <none>
2020-07-31 16:57:29 status unpacked perl-base:armhf 5.30.0-9build1
2020-07-31 16:57:29 status half-configured perl-base:armhf 5.30.0-9build1
2020-07-31 16:57:29 status installed perl-base:armhf 5.30.0-9build1
2020-07-31 16:57:29 configure init-system-helpers:all 1.57 <none>
2020-07-31 16:57:29 status unpacked init-system-helpers:all 1.57
2020-07-31 16:57:29 status half-configured init-system-helpers:all 1.57
2020-07-31 16:57:29 status installed init-system-helpers:all 1.57
2020-07-31 16:57:29 configure gzip:armhf 1.10-0ubuntu4 <none>
2020-07-31 16:57:29 status unpacked gzip:armhf 1.10-0ubuntu4
2020-07-31 16:57:29 status half-configured gzip:armhf 1.10-0ubuntu4
2020-07-31 16:57:29 status installed gzip:armhf 1.10-0ubuntu4
2020-07-31 16:57:29 configure procps:armhf 2:3.3.16-1ubuntu2 <none>
2020-07-31 16:57:29 status unpacked procps:armhf 2:3.3.16-1ubuntu2
2020-07-31 16:57:29 status half-configured procps:armhf 2:3.3.16-1ubuntu2
2020-07-31 16:57:29 status installed procps:armhf 2:3.3.16-1ubuntu2
2020-07-31 16:57:29 configure debconf:all 1.5.73 <none>
2020-07-31 16:57:29 status unpacked debconf:all 1.5.73
2020-07-31 16:57:29 status half-configured debconf:all 1.5.73
2020-07-31 16:57:30 status installed debconf:all 1.5.73
2020-07-31 16:57:30 configure libpam0g:armhf 1.3.1-5ubuntu4 <none>
2020-07-31 16:57:30 status unpacked libpam0g:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 status half-configured libpam0g:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 status installed libpam0g:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 configure dash:armhf 0.5.10.2-6 <none>
2020-07-31 16:57:30 status unpacked dash:armhf 0.5.10.2-6
2020-07-31 16:57:30 status half-configured dash:armhf 0.5.10.2-6
2020-07-31 16:57:30 status installed dash:armhf 0.5.10.2-6
2020-07-31 16:57:30 configure libpam-modules-bin:armhf 1.3.1-5ubuntu4 <none>
2020-07-31 16:57:30 status unpacked libpam-modules-bin:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 status half-configured libpam-modules-bin:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 status installed libpam-modules-bin:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 configure libpam-modules:armhf 1.3.1-5ubuntu4 <none>
2020-07-31 16:57:30 status unpacked libpam-modules:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 status half-configured libpam-modules:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 status installed libpam-modules:armhf 1.3.1-5ubuntu4
2020-07-31 16:57:30 configure passwd:armhf 1:4.8.1-1ubuntu5 <none>
2020-07-31 16:57:30 status unpacked passwd:armhf 1:4.8.1-1ubuntu5
2020-07-31 16:57:30 status half-configured passwd:armhf 1:4.8.1-1ubuntu5
2020-07-31 16:57:30 status installed passwd:armhf 1:4.8.1-1ubuntu5
2020-07-31 16:57:30 configure libpam-runtime:all 1.3.1-5ubuntu4 <none>
2020-07-31 16:57:30 status unpacked libpam-runtime:all 1.3.1-5ubuntu4
2020-07-31 16:57:30 status half-configured libpam-runtime:all 1.3.1-5ubuntu4
2020-07-31 16:57:31 status installed libpam-runtime:all 1.3.1-5ubuntu4
2020-07-31 16:57:31 configure login:armhf 1:4.8.1-1ubuntu5 <none>
2020-07-31 16:57:31 status unpacked login:armhf 1:4.8.1-1ubuntu5
2020-07-31 16:57:31 status half-configured login:armhf 1:4.8.1-1ubuntu5
2020-07-31 16:57:31 status installed login:armhf 1:4.8.1-1ubuntu5
2020-07-31 16:57:31 configure util-linux:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:31 status unpacked util-linux:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:31 status half-configured util-linux:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:32 status installed util-linux:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:32 configure mount:armhf 2.34-0.1ubuntu9 <none>
2020-07-31 16:57:32 status unpacked mount:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:32 status half-configured mount:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:32 status installed mount:armhf 2.34-0.1ubuntu9
2020-07-31 16:57:32 configure sysvinit-utils:armhf 2.96-2.1ubuntu1 <none>
2020-07-31 16:57:32 status unpacked sysvinit-utils:armhf 2.96-2.1ubuntu1
2020-07-31 16:57:32 status half-configured sysvinit-utils:armhf 2.96-2.1ubuntu1
2020-07-31 16:57:32 status installed sysvinit-utils:armhf 2.96-2.1ubuntu1
2020-07-31 16:57:32 trigproc libc-bin:armhf 2.31-0ubuntu9 <none>
2020-07-31 16:57:32 status half-configured libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:32 status installed libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:32 startup archives unpack
2020-07-31 16:57:32 install adduser:all <none> 3.118ubuntu2
2020-07-31 16:57:32 status half-installed adduser:all 3.118ubuntu2
2020-07-31 16:57:32 status unpacked adduser:all 3.118ubuntu2
2020-07-31 16:57:32 install apt:armhf <none> 2.0.2
2020-07-31 16:57:32 status triggers-pending libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:32 status half-installed apt:armhf 2.0.2
2020-07-31 16:57:32 status unpacked apt:armhf 2.0.2
2020-07-31 16:57:32 install bzip2:armhf <none> 1.0.8-2
2020-07-31 16:57:32 status half-installed bzip2:armhf 1.0.8-2
2020-07-31 16:57:32 status unpacked bzip2:armhf 1.0.8-2
2020-07-31 16:57:32 install gpgv:armhf <none> 2.2.19-3ubuntu2
2020-07-31 16:57:32 status half-installed gpgv:armhf 2.2.19-3ubuntu2
2020-07-31 16:57:33 status unpacked gpgv:armhf 2.2.19-3ubuntu2
2020-07-31 16:57:33 install libapt-pkg6.0:armhf <none> 2.0.2
2020-07-31 16:57:33 status half-installed libapt-pkg6.0:armhf 2.0.2
2020-07-31 16:57:33 status unpacked libapt-pkg6.0:armhf 2.0.2
2020-07-31 16:57:33 install libffi7:armhf <none> 3.3-4
2020-07-31 16:57:33 status half-installed libffi7:armhf 3.3-4
2020-07-31 16:57:33 status unpacked libffi7:armhf 3.3-4
2020-07-31 16:57:33 install libgmp10:armhf <none> 2:6.2.0+dfsg-4
2020-07-31 16:57:33 status half-installed libgmp10:armhf 2:6.2.0+dfsg-4
2020-07-31 16:57:33 status unpacked libgmp10:armhf 2:6.2.0+dfsg-4
2020-07-31 16:57:33 install libgnutls30:armhf <none> 3.6.13-2ubuntu1
2020-07-31 16:57:33 status half-installed libgnutls30:armhf 3.6.13-2ubuntu1
2020-07-31 16:57:33 status unpacked libgnutls30:armhf 3.6.13-2ubuntu1
2020-07-31 16:57:33 install libhogweed5:armhf <none> 3.5.1+really3.5.1-2
2020-07-31 16:57:33 status half-installed libhogweed5:armhf 3.5.1+really3.5.1-2
2020-07-31 16:57:33 status unpacked libhogweed5:armhf 3.5.1+really3.5.1-2
2020-07-31 16:57:33 install libidn2-0:armhf <none> 2.2.0-2
2020-07-31 16:57:33 status half-installed libidn2-0:armhf 2.2.0-2
2020-07-31 16:57:33 status unpacked libidn2-0:armhf 2.2.0-2
2020-07-31 16:57:33 install libnettle7:armhf <none> 3.5.1+really3.5.1-2
2020-07-31 16:57:33 status half-installed libnettle7:armhf 3.5.1+really3.5.1-2
2020-07-31 16:57:33 status unpacked libnettle7:armhf 3.5.1+really3.5.1-2
2020-07-31 16:57:33 install libp11-kit0:armhf <none> 0.23.20-1build1
2020-07-31 16:57:33 status half-installed libp11-kit0:armhf 0.23.20-1build1
2020-07-31 16:57:33 status unpacked libp11-kit0:armhf 0.23.20-1build1
2020-07-31 16:57:33 install libseccomp2:armhf <none> 2.4.3-1ubuntu1
2020-07-31 16:57:33 status half-installed libseccomp2:armhf 2.4.3-1ubuntu1
2020-07-31 16:57:33 status unpacked libseccomp2:armhf 2.4.3-1ubuntu1
2020-07-31 16:57:33 install libstdc++6:armhf <none> 10-20200411-0ubuntu1
2020-07-31 16:57:33 status half-installed libstdc++6:armhf 10-20200411-0ubuntu1
2020-07-31 16:57:33 status unpacked libstdc++6:armhf 10-20200411-0ubuntu1
2020-07-31 16:57:33 install libtasn1-6:armhf <none> 4.16.0-2
2020-07-31 16:57:33 status half-installed libtasn1-6:armhf 4.16.0-2
2020-07-31 16:57:33 status unpacked libtasn1-6:armhf 4.16.0-2
2020-07-31 16:57:33 install libunistring2:armhf <none> 0.9.10-2
2020-07-31 16:57:33 status half-installed libunistring2:armhf 0.9.10-2
2020-07-31 16:57:33 status unpacked libunistring2:armhf 0.9.10-2
2020-07-31 16:57:33 install ubuntu-keyring:all <none> 2020.02.11.2
2020-07-31 16:57:33 status half-installed ubuntu-keyring:all 2020.02.11.2
2020-07-31 16:57:34 status unpacked ubuntu-keyring:all 2020.02.11.2
2020-07-31 16:57:34 trigproc libc-bin:armhf 2.31-0ubuntu9 <none>
2020-07-31 16:57:34 status half-configured libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:34 status installed libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:34 startup packages configure
2020-07-31 16:57:34 configure adduser:all 3.118ubuntu2 <none>
2020-07-31 16:57:34 status unpacked adduser:all 3.118ubuntu2
2020-07-31 16:57:34 status half-configured adduser:all 3.118ubuntu2
2020-07-31 16:57:34 status installed adduser:all 3.118ubuntu2
2020-07-31 16:57:34 configure libffi7:armhf 3.3-4 <none>
2020-07-31 16:57:34 status triggers-pending libc-bin:armhf 2.31-0ubuntu9
2020-07-31 16:57:34 status unpacked libffi7:armhf 3.3-4
2020-07-31 16:57:34 status half-configured libffi7:armhf 3.3-4
2020-07-31 16:57:34 status installed libffi7:armhf 3.3-4
2020-07-31 16:57:34 configure libunistring2:armhf 0.9.10-2 <none>
2020-07-31 16:57:34 status unpacked libunistring2:armhf 0.9.10-2
2020-07-31 16:57:34 status half-configured libunistring2:armhf 0.9.10-2
2020-07-31 16:57:34 status installed libunistring2:armhf 0.9.10-2
2020-07-31 16:57:34 configure libidn2-0:armhf 2.2.0-2 <none>
2020-07-31 16:57:34 status unpacked libidn2-0:armhf 2.2.0-2
2020-07-31 16:57:34 status half-configured libidn2-0:armhf 2.2.0-2
2020-07-31 16:57:34 status installed libidn2-0:armhf 2.2.0-2
2020-07-31 16:57:34 configure bzip2:armhf 1.0.8-2 <none>
2020-07-31 16:57:34 status unpacked bzip2:armhf 1.0.8-2
2020-07-31 16:57:34 status half-configured bzip2:armhf 1.0.8-2
2020-07-31 16:57:34 status installed bzip2:armhf 1.0.8-2
2020-07-31 16:57:34 configure ubuntu-keyring:all 2020.02.11.2 <none>
2020-07-31 16:57:34 status unpacked ubuntu-keyring:all 2020.02.11.2
2020-07-31 16:57:34 status half-configured ubuntu-keyring:all 2020.02.11.2
2020-07-31 16:57:34 status installed ubuntu-keyring:all 2020.02.11.2
2020-07-31 16:57:34 configure libseccomp2:armhf 2.4.3-1ubuntu1 <none>
2020-07-31 16:57:34 status unpacked libseccomp2:armhf 2.4.3-1ubuntu1
2020-07-31 16:57:34 status half-configured libseccomp2:armhf 2.4.3-1ubuntu1
